Date,Time,Account,CallerID,Destination,Description,Seconds,Rate,Total,UniqueID
2022-09-19,20:24:32,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,105,0,0,2975556209
2022-09-19,20:24:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,0,0.0042,0,2975555130
2022-09-19,20:24:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,4,0.0042,0.0004,2975555385
2022-09-19,20:24:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,414,0,0,2975559428
2022-09-19,20:24:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,236,0.0042,0.0168,2975557606
2022-09-19,20:24:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,0,0.0042,0,2975554951
2022-09-19,20:24:10,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,0,0.0042,0,2975554956
2022-09-19,20:23:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,18,0,0,2975554957
2022-09-19,20:23:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,267,0.0042,0.0189,2975557692
2022-09-19,20:23:52,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,688,0.0042,0.0483,2975561800
2022-09-19,20:23:51,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,145,0.0042,0.0105,2975556463
2022-09-19,20:23:47,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,9,0.0042,0.0008,2975554851
2022-09-19,20:23:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,74,0,0,2975555360
2022-09-19,20:23:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,53,0.0042,0.0038,2975555491
2022-09-19,20:23:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,77,0.0042,0.0055,2975555499
2022-09-19,20:23:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,52,0,0,2975555102
2022-09-19,20:23:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 819 Quebec,0,0.0042,0,2975554629
2022-09-19,20:23:29,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,172,0.0042,0.0122,2975556343
2022-09-19,20:23:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,37,0.0042,0.0029,2975554971
2022-09-19,20:23:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,33,0.0042,0.0025,2975555039
2022-09-19,20:23:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 581 Quebec City,164,0.0042,0.0118,2975556201
2022-09-19,20:23:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,9,0,0,2975554493
2022-09-19,20:23:17,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,5,0.0042,0.0004,2975554734
2022-09-19,20:23:16,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 873 Quebec,34,0.0042,0.0025,2975554852
2022-09-19,20:23:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,26,0,0,2975554630
2022-09-19,20:23:12,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,5,0.0042,0.0004,2975554396
2022-09-19,20:23:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,562,0.0042,0.0395,2975560175
2022-09-19,20:22:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,262,0.0042,0.0185,2975557120
2022-09-19,20:22:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound Internal  EXT096203,43,0,0,2975554678
2022-09-19,20:22:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,48,0.0042,0.0034,2975554694
2022-09-19,20:22:52,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,629,0.0042,0.0441,2975560756
2022-09-19,20:22:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,38,0.0042,0.0029,2975554828
2022-09-19,20:22:47,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,246,0.0042,0.0172,2975556708
2022-09-19,20:22:46,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound Internal  EXT097260,122,0,0,2975555298
2022-09-19,20:22:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound Internal  EXT100202,104,0,0,2975555060
2022-09-19,20:22:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound Internal  EXT073240,0,0,0,2975553988
2022-09-19,20:22:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,76,0,0,2975554776
2022-09-19,20:22:39,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,574,0.0042,0.0403,2975560150
2022-09-19,20:22:38,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,3,0.0042,0.0004,2975554364
2022-09-19,20:22:38,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Outbound - Customer,275,0,0,2975556801
2022-09-19,20:22:38,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound - Local Caller,275,0,0,2975556802
2022-09-19,20:22:32,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound Internal  EXT072240,167,0,0,2975555584
2022-09-19,20:22:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,303,0.0042,0.0214,2975557192
2022-09-19,20:22:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Toll Free,1220,0,0,2975566072
2022-09-19,20:22:29,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,12,0,0,2975553949
2022-09-19,20:22:29,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,118,0.0042,0.0084,2975555155
2022-09-19,20:22:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,19,0.0042,0.0017,2975554441
2022-09-19,20:22:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,185,0.0042,0.013,2975555856
2022-09-19,20:22:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,500,0,0,2975559097
2022-09-19,20:22:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,131,0,0,2975555175
2022-09-19,20:22:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,7,0.0042,0.0008,2975553951
2022-09-19,20:22:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,74,0.0042,0.0055,2975554700
2022-09-19,20:22:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,0,0.0042,0,2975554007
2022-09-19,20:22:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 438 Quebec,99,0.0042,0.0071,2975554910
2022-09-19,20:22:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,202,0.0042,0.0143,2975555791
2022-09-19,20:22:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,306,0.0042,0.0214,2975557086
2022-09-19,20:22:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Toll Free,705,0,0,2975561022
2022-09-19,20:22:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,13,0,0,2975553676
2022-09-19,20:22:04,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,83,0.0042,0.0059,2975554655
2022-09-19,20:22:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,208,0,0,2975555679
2022-09-19,20:22:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,0,0.0042,0,2975553713
2022-09-19,20:21:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,10,0,0,2975553510
2022-09-19,20:21:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,33,0.0042,0.0025,2975553808
2022-09-19,20:21:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,462,0.0042,0.0323,2975558402
2022-09-19,20:21:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,25,0.0042,0.0021,2975553691
2022-09-19,20:21:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,29,0.0042,0.0021,2975553767
2022-09-19,20:21:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 438 Quebec,26,0.0042,0.0021,2975553759
2022-09-19,20:21:33,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,174,0,0,2975555059
2022-09-19,20:21:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,8,0.0042,0.0008,2975553545
2022-09-19,20:21:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,233,0,0,2975555585
2022-09-19,20:21:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 450 Quebec,0,0.0042,0,2975553666
2022-09-19,20:21:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,232,0.0042,0.0164,2975555586
2022-09-19,20:21:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,92,0,0,2975554130
2022-09-19,20:21:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,4,0.0042,0.0004,2975553271
2022-09-19,20:21:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,3,0.0042,0.0004,2975553420
2022-09-19,20:21:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 418 Quebec City,615,0.0042,0.0433,2975559783
2022-09-19,20:21:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,70,0,0,2975553809
2022-09-19,20:21:16,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,59,0,0,2975553672
2022-09-19,20:21:12,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT117230,34,0,0,2975553482
2022-09-19,20:21:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,47,0,0,2975553481
2022-09-19,20:21:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,82,0,0,2975553804
2022-09-19,20:21:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound Internal  EXT073230,0,0,0,2975552986
2022-09-19,20:20:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,0,0.0042,0,2975553056
2022-09-19,20:20:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Toll Free,75,0,0,2975553692
2022-09-19,20:20:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 450 Quebec,172,0.0042,0.0122,2975554916
2022-09-19,20:20:54,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,57,0.0042,0.0042,2975553527
2022-09-19,20:20:51,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,144,0.0042,0.0101,2975554472
2022-09-19,20:20:50,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,6,0,0,2975552896
2022-09-19,20:20:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 438 Quebec,153,0.0042,0.0109,2975554567
2022-09-19,20:20:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,6,0.0042,0.0004,2975552858
2022-09-19,20:20:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,271,0,0,2975555591
2022-09-19,20:20:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Toll Free,4,0,0,2975552845
2022-09-19,20:20:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,127,0,0,2975554072
2022-09-19,20:20:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 418 Quebec City,7,0.0042,0.0008,2975552911
2022-09-19,20:20:36,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 514 Quebec,64,0.0042,0.0046,2975553454
2022-09-19,20:20:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,37,0,0,2975553019
2022-09-19,20:20:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,10,0.0042,0.0008,2975552876
2022-09-19,20:20:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,186,0.0042,0.013,2975554651
2022-09-19,20:20:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,91,0,0,2975553455
2022-09-19,20:20:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 819 Quebec,665,0.0042,0.0466,2975559706
2022-09-19,20:20:18,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound Internal  EXT104233,21,0,0,2975552774
2022-09-19,20:20:14,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,39,0,0,2975552877
2022-09-19,20:20:14,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 418 Quebec City,315,0.0042,0.0223,2975555887
2022-09-19,20:20:14,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,406,0,0,2975556671
2022-09-19,20:20:12,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,126,0.0042,0.0088,2975553898
2022-09-19,20:20:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,191,0,0,2975554421
2022-09-19,20:20:08,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,110,0.0042,0.008,2975553614
2022-09-19,20:20:00,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 450 Quebec,8,0.0042,0.0008,2975552735
2022-09-19,20:19:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,20,0,0,2975552518
2022-09-19,20:19:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,52,0,0,2975552824
2022-09-19,20:19:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 438 Quebec,64,0.0042,0.0046,2975553042
2022-09-19,20:19:57,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 581 Quebec City,46,0.0042,0.0034,2975553106
2022-09-19,20:19:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,10,0,0,2975552362
2022-09-19,20:19:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT105234,18,0,0,2975552337
2022-09-19,20:19:34,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,86,0,0,2975552935
2022-09-19,20:19:34,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,203,0,0,2975554144
2022-09-19,20:19:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 418 Quebec City,13,0.0042,0.0013,2975552293
2022-09-19,20:19:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,32,0,0,2975552335
2022-09-19,20:19:26,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,United States,0,0.01,0,2975552223
2022-09-19,20:19:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,33,0.0042,0.0025,2975552554
2022-09-19,20:19:24,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound DID,133,0,0,2975553314
2022-09-19,20:19:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 514 Quebec,39,0.0042,0.0029,2975552602
2022-09-19,20:19:21,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,35,0.0042,0.0025,2975552659
2022-09-19,20:19:18,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,26,0.0042,0.0021,2975552372
2022-09-19,20:19:16,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,126,0.0042,0.0088,2975553225
2022-09-19,20:19:13,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 819 Quebec,320,0.0042,0.0227,2975555278
2022-09-19,20:19:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,110,0.0042,0.008,2975553057
2022-09-19,20:19:08,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 450 Quebec,51,0.0042,0.0038,2975552522
2022-09-19,20:19:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,103,0.0042,0.0076,2975553000
2022-09-19,20:19:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 873 Quebec,309,0.0042,0.0218,2975555040
2022-09-19,20:18:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound - Local Caller,112,0,0,2975552848
2022-09-19,20:18:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,76,0,0,2975552405
2022-09-19,20:18:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,124,0.0042,0.0088,2975553017
2022-09-19,20:18:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 450 Quebec,47,0.0042,0.0034,2975552241
2022-09-19,20:18:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound - Local Caller,172,0,0,2975553407
2022-09-19,20:18:48,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,72,0,0,2975552344
2022-09-19,20:18:47,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,127,0,0,2975552878
2022-09-19,20:18:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,119,0,0,2975552777
2022-09-19,20:18:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,536,0.0042,0.0378,2975557259
2022-09-19,20:18:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 450 Quebec,768,0.0042,0.0538,2975559646
2022-09-19,20:18:40,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Toll Free,68,0,0,2975552313
2022-09-19,20:18:35,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,40,0.0042,0.0029,2975552125
2022-09-19,20:18:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound - Local Caller,180,0,0,2975553242
2022-09-19,20:18:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,128,0,0,2975552705
2022-09-19,20:18:25,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 438 Quebec,39,0.0042,0.0029,2975552084
2022-09-19,20:18:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,139,0,0,2975552755
2022-09-19,20:18:23,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 418 Quebec City,377,0.0042,0.0265,2975555408
2022-09-19,20:18:18,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 418 Quebec City,302,0.0042,0.0214,2975554473
2022-09-19,20:18:10,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,146,0,0,2975552718
2022-09-19,20:18:10,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound - Local Caller,204,0,0,2975553284
2022-09-19,20:18:08,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,United States,0,0.01,0,2975551151
2022-09-19,20:18:05,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,528,0.0042,0.037,2975556740
2022-09-19,20:18:02,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 418 Quebec City,53,0.0042,0.0038,2975551887
2022-09-19,20:18:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 819 Quebec,12,0.0042,0.0008,2975551396
2022-09-19,20:17:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound - Local Caller,213,0,0,2975553263
2022-09-19,20:17:59,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,201,0.0042,0.0143,2975553270
2022-09-19,20:17:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 450 Quebec,85,0.0042,0.0063,2975552137
2022-09-19,20:17:44,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,64,0.0042,0.0046,2975551900
2022-09-19,20:17:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,36,0,0,2975551231
2022-09-19,20:17:43,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound Internal  EXT097202,27,0,0,2975551240
2022-09-19,20:17:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 450 Quebec,20,0.0042,0.0017,2975551109
2022-09-19,20:17:37,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 418 Quebec City,272,0.0042,0.0193,2975553719
2022-09-19,20:17:34,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 581 Quebec City,110,0.0042,0.008,2975552101
2022-09-19,20:17:31,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Canada - 514 Quebec,14,0.0042,0.0013,2975551169
2022-09-19,20:17:30,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound - Local Caller,256,0,0,2975553390
2022-09-19,20:17:29,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,493,0,0,2975555834
2022-09-19,20:17:28,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,101,0.0042,0.0071,2975551901
2022-09-19,20:17:27,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound Internal  EXT105232,0,0,0,2975550753
2022-09-19,20:17:22,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,77,0.0042,0.0055,2975551565
2022-09-19,20:17:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound Internal  EXT105232,0,0,0,2975550891
2022-09-19,20:17:19,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 819 Quebec,494,0.0042,0.0349,2975555835
2022-09-19,20:17:18,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,51,0,0,2975551145
2022-09-19,20:17:15,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 438 Quebec,195,0.0042,0.0139,2975552758
2022-09-19,20:17:11,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,99,0,0,2975551583
2022-09-19,20:17:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 438 Quebec,5,0.0042,0.0004,2975550922
2022-09-19,20:17:09,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Inbound DID,88,0,0,2975551421
2022-09-19,20:17:07,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,28,0,0,2975550836
2022-09-19,20:17:06,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Inbound Internal  EXT097202,0,0,0,2975550499
2022-09-19,20:17:06,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Inbound DID,35,0,0,2975550870
2022-09-19,20:17:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,19,0,0,2975550676
2022-09-19,20:17:03,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Inbound DID,159,0,0,2975552149
2022-09-19,20:17:01,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 514 Quebec,1623,0.0042,0.1138,2975566937
2022-09-19,20:16:58,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Inbound DID,69,0,0,2975551120
2022-09-19,20:16:56,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5145551212,Canada - 514 Quebec,10,0.0042,0.0008,2975550806
2022-09-19,20:16:55,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4505550000,Canada - 819 Quebec,27,0.0042,0.0021,2975550785
2022-09-19,20:16:53,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,5140000000,Inbound DID,8,0,0,2975550460
2022-09-19,20:16:49,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4380000000,Canada - 450 Quebec,41,0.0042,0.0029,2975551021
2022-09-19,20:16:47,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,8190000000,Canada - 438 Quebec,5,0.0042,0.0004,2975550720
2022-09-19,20:16:41,10000_SUBACCOUNT,SAMMY COMTOIS <4388800000>,4180000000,Canada - 514 Quebec,60,0.0042,0.0042,2975551077
